source.level,source.message,dataset,timestamp,$workers.truncated,$workers.event.request.url,$workers.event.request.method,$workers.event.request.path,$workers.outcome,$workers.scriptName,$workers.eventType,$workers.executionModel,$workers.scriptVersion.id,$workers.requestId,$metadata.id,$metadata.requestId,$metadata.trigger,$metadata.service,$metadata.level,$metadata.error,$metadata.message,$metadata.account,$metadata.type,$metadata.fingerprint,$metadata.origin,$metadata.messageTemplate,$metadata.startTime,$metadata.endTime,$metadata.now
error,"AiError: 5007: No such model 7f306bad-110a-4fef-a009-0e83059a125e or task
    at Ai._parseError (cloudflare-internal:ai-api:218:24)
    at async Ai.run (cloudflare-internal:ai-api:196:19)
    at async callVisionModelForTags (index.js:19397:26)
    at async Promise.allSettled (index 1)
    at async generateImageTags (index.js:19511:40)
    at async index.js:30153:20
    at async dispatch (index.js:7755:17)
    at async handleJwtAuth (index.js:10203:5)
    at async authMiddleware (index.js:10165:12)
    at async dispatch (index.js:7755:17)",cloudflare-workers,2026-04-05T10:14:44.615Z,false,https://ossapi.wort.uk/api/ai/tags/REDACTED,POST,/api/ai/tags/REDACTED,ok,ossshelf-api,fetch,stateless,974c432e-20fe-48b5-a269-8898110e02d6,9e77c9881c7e95ba,01KNEJ6G4789PPHMWNKBFBM4ZN,9e77c9881c7e95ba,POST /api/ai/tags/REDACTED,ossshelf-api,error,"AiError: 5007: No such model 7f306bad-110a-4fef-a009-0e83059a125e or task
    at Ai._parseError (cloudflare-internal:ai-api:218:24)
    at async Ai.run (cloudflare-internal:ai-api:196:19)
    at async callVisionModelForTags (index.js:19397:26)
    at async Promise.allSettled (index 1)
    at async generateImageTags (index.js:19511:40)
    at async index.js:30153:20
    at async dispatch (index.js:7755:17)
    at async handleJwtAuth (index.js:10203:5)
    at async authMiddleware (index.js:10165:12)
    at async dispatch (index.js:7755:17)","AiError: 5007: No such model 7f306bad-110a-4fef-a009-0e83059a125e or task
    at Ai._parseError (cloudflare-internal:ai-api:218:24)
    at async Ai.run (cloudflare-internal:ai-api:196:19)
    at async callVisionModelForTags (index.js:19397:26)
    at async Promise.allSettled (index 1)
    at async generateImageTags (index.js:19511:40)
    at async index.js:30153:20
    at async dispatch (index.js:7755:17)
    at async handleJwtAuth (index.js:10203:5)
    at async authMiddleware (index.js:10165:12)
    at async dispatch (index.js:7755:17)",2f24288827c6b14fac807324df3a4ac2,cf-worker,86beb26abbff30e85110d1ba64dc66d7,fetch,"AiError: 5007: No such model <UUID> or task
    at Ai._parseError (cloudflare-internal:ai-api:218:24)
    at async <DOMAIN> (cloudflare-internal:ai-api:196:19)
    at async <*> (<DOMAIN>:19397:26)
    at async <DOMAIN> (index <*>)
    at async generateImageTags (<DOMAIN>:19511:40)
    at async <DOMAIN>:30153:20
    at async dispatch (<DOMAIN>:7755:17)
    at async handleJwtAuth (<DOMAIN>:10203:5)
    at async authMiddleware (<DOMAIN>:10165:12)
    at async dispatch (<DOMAIN>:7755:17)",undefined,undefined,undefined
error,"[2026-04-05T10:14:44.615Z] [ERROR] [AI] Vision model for tags call failed {""modelId"":""7f306bad-110a-4fef-a009-0e83059a125e""} Error: 5007: No such model 7f306bad-110a-4fef-a009-0e83059a125e or task",cloudflare-workers,2026-04-05T10:14:44.615Z,false,https://ossapi.wort.uk/api/ai/tags/REDACTED,POST,/api/ai/tags/REDACTED,ok,ossshelf-api,fetch,stateless,974c432e-20fe-48b5-a269-8898110e02d6,9e77c9881c7e95ba,01KNEJ6G4789PPHMWNKBFBM4ZM,9e77c9881c7e95ba,POST /api/ai/tags/REDACTED,ossshelf-api,error,"[2026-04-05T10:14:44.615Z] [ERROR] [AI] Vision model for tags call failed {""modelId"":""7f306bad-110a-4fef-a009-0e83059a125e""} Error: 5007: No such model 7f306bad-110a-4fef-a009-0e83059a125e or task","[2026-04-05T10:14:44.615Z] [ERROR] [AI] Vision model for tags call failed {""modelId"":""7f306bad-110a-4fef-a009-0e83059a125e""} Error: 5007: No such model 7f306bad-110a-4fef-a009-0e83059a125e or task",2f24288827c6b14fac807324df3a4ac2,cf-worker,90e09d45fe6b06c5c8f0debab3730de0,fetch,"[<DATETIME>] [ERROR] [AI] Vision model for tags call failed {""modelId"":""<UUID>""} Error: 5007: No such model <UUID> or task",undefined,undefined,undefined
error,"AiError: 5007: No such model 7f306bad-110a-4fef-a009-0e83059a125e or task
    at Ai._parseError (cloudflare-internal:ai-api:218:24)
    at async Ai.run (cloudflare-internal:ai-api:196:19)
    at async callVisionModel (index.js:19331:26)
    at async Promise.allSettled (index 0)
    at async generateImageTags (index.js:19511:40)
    at async index.js:30153:20
    at async dispatch (index.js:7755:17)
    at async handleJwtAuth (index.js:10203:5)
    at async authMiddleware (index.js:10165:12)
    at async dispatch (index.js:7755:17)",cloudflare-workers,2026-04-05T10:14:44.613Z,false,https://ossapi.wort.uk/api/ai/tags/REDACTED,POST,/api/ai/tags/REDACTED,ok,ossshelf-api,fetch,stateless,974c432e-20fe-48b5-a269-8898110e02d6,9e77c9881c7e95ba,01KNEJ6G45P6RPQ7ZKZ628SJ04,9e77c9881c7e95ba,POST /api/ai/tags/REDACTED,ossshelf-api,error,"AiError: 5007: No such model 7f306bad-110a-4fef-a009-0e83059a125e or task
    at Ai._parseError (cloudflare-internal:ai-api:218:24)
    at async Ai.run (cloudflare-internal:ai-api:196:19)
    at async callVisionModel (index.js:19331:26)
    at async Promise.allSettled (index 0)
    at async generateImageTags (index.js:19511:40)
    at async index.js:30153:20
    at async dispatch (index.js:7755:17)
    at async handleJwtAuth (index.js:10203:5)
    at async authMiddleware (index.js:10165:12)
    at async dispatch (index.js:7755:17)","AiError: 5007: No such model 7f306bad-110a-4fef-a009-0e83059a125e or task
    at Ai._parseError (cloudflare-internal:ai-api:218:24)
    at async Ai.run (cloudflare-internal:ai-api:196:19)
    at async callVisionModel (index.js:19331:26)
    at async Promise.allSettled (index 0)
    at async generateImageTags (index.js:19511:40)
    at async index.js:30153:20
    at async dispatch (index.js:7755:17)
    at async handleJwtAuth (index.js:10203:5)
    at async authMiddleware (index.js:10165:12)
    at async dispatch (index.js:7755:17)",2f24288827c6b14fac807324df3a4ac2,cf-worker,e902e2de058111ec2ce889549a2fcfcf,fetch,"AiError: 5007: No such model <UUID> or task
    at Ai._parseError (cloudflare-internal:ai-api:218:24)
    at async <DOMAIN> (cloudflare-internal:ai-api:196:19)
    at async callVisionModel (<DOMAIN>:19331:26)
    at async <DOMAIN> (index 0)
    at async generateImageTags (<DOMAIN>:19511:40)
    at async <DOMAIN>:30153:20
    at async dispatch (<DOMAIN>:7755:17)
    at async handleJwtAuth (<DOMAIN>:10203:5)
    at async authMiddleware (<DOMAIN>:10165:12)
    at async dispatch (<DOMAIN>:7755:17)",undefined,undefined,undefined
error,"[2026-04-05T10:14:44.613Z] [ERROR] [AI] Vision model call failed {""modelId"":""7f306bad-110a-4fef-a009-0e83059a125e""} Error: 5007: No such model 7f306bad-110a-4fef-a009-0e83059a125e or task",cloudflare-workers,2026-04-05T10:14:44.613Z,false,https://ossapi.wort.uk/api/ai/tags/REDACTED,POST,/api/ai/tags/REDACTED,ok,ossshelf-api,fetch,stateless,974c432e-20fe-48b5-a269-8898110e02d6,9e77c9881c7e95ba,01KNEJ6G45P6RPQ7ZKZ628SJ03,9e77c9881c7e95ba,POST /api/ai/tags/REDACTED,ossshelf-api,error,"[2026-04-05T10:14:44.613Z] [ERROR] [AI] Vision model call failed {""modelId"":""7f306bad-110a-4fef-a009-0e83059a125e""} Error: 5007: No such model 7f306bad-110a-4fef-a009-0e83059a125e or task","[2026-04-05T10:14:44.613Z] [ERROR] [AI] Vision model call failed {""modelId"":""7f306bad-110a-4fef-a009-0e83059a125e""} Error: 5007: No such model 7f306bad-110a-4fef-a009-0e83059a125e or task",2f24288827c6b14fac807324df3a4ac2,cf-worker,ff9d0df034a2f70565879b037a59f8c7,fetch,"[<DATETIME>] [ERROR] [AI] Vision model call failed {""modelId"":""<UUID>""} Error: 5007: No such model <UUID> or task",undefined,undefined,undefined
error,"AiError: 5007: No such model 7f306bad-110a-4fef-a009-0e83059a125e or task
    at Ai._parseError (cloudflare-internal:ai-api:218:24)
    at async Ai.run (cloudflare-internal:ai-api:196:19)
    at async callVisionModelForTags (index.js:19397:26)
    at async Promise.allSettled (index 1)
    at async generateImageTags (index.js:19511:40)
    at async index.js:30153:20
    at async dispatch (index.js:7755:17)
    at async handleJwtAuth (index.js:10203:5)
    at async authMiddleware (index.js:10165:12)
    at async dispatch (index.js:7755:17)",cloudflare-workers,2026-04-05T10:14:33.482Z,false,https://ossapi.wort.uk/api/ai/tags/REDACTED,POST,/api/ai/tags/REDACTED,ok,ossshelf-api,fetch,stateless,974c432e-20fe-48b5-a269-8898110e02d6,9e77c9448a0b95ba,01KNEJ658AND9YAP2WVKZTZ610,9e77c9448a0b95ba,POST /api/ai/tags/REDACTED,ossshelf-api,error,"AiError: 5007: No such model 7f306bad-110a-4fef-a009-0e83059a125e or task
    at Ai._parseError (cloudflare-internal:ai-api:218:24)
    at async Ai.run (cloudflare-internal:ai-api:196:19)
    at async callVisionModelForTags (index.js:19397:26)
    at async Promise.allSettled (index 1)
    at async generateImageTags (index.js:19511:40)
    at async index.js:30153:20
    at async dispatch (index.js:7755:17)
    at async handleJwtAuth (index.js:10203:5)
    at async authMiddleware (index.js:10165:12)
    at async dispatch (index.js:7755:17)","AiError: 5007: No such model 7f306bad-110a-4fef-a009-0e83059a125e or task
    at Ai._parseError (cloudflare-internal:ai-api:218:24)
    at async Ai.run (cloudflare-internal:ai-api:196:19)
    at async callVisionModelForTags (index.js:19397:26)
    at async Promise.allSettled (index 1)
    at async generateImageTags (index.js:19511:40)
    at async index.js:30153:20
    at async dispatch (index.js:7755:17)
    at async handleJwtAuth (index.js:10203:5)
    at async authMiddleware (index.js:10165:12)
    at async dispatch (index.js:7755:17)",2f24288827c6b14fac807324df3a4ac2,cf-worker,86beb26abbff30e85110d1ba64dc66d7,fetch,"AiError: 5007: No such model <UUID> or task
    at Ai._parseError (cloudflare-internal:ai-api:218:24)
    at async <DOMAIN> (cloudflare-internal:ai-api:196:19)
    at async <*> (<DOMAIN>:19397:26)
    at async <DOMAIN> (index <*>)
    at async generateImageTags (<DOMAIN>:19511:40)
    at async <DOMAIN>:30153:20
    at async dispatch (<DOMAIN>:7755:17)
    at async handleJwtAuth (<DOMAIN>:10203:5)
    at async authMiddleware (<DOMAIN>:10165:12)
    at async dispatch (<DOMAIN>:7755:17)",undefined,undefined,undefined
error,"[2026-04-05T10:14:33.482Z] [ERROR] [AI] Vision model for tags call failed {""modelId"":""7f306bad-110a-4fef-a009-0e83059a125e""} Error: 5007: No such model 7f306bad-110a-4fef-a009-0e83059a125e or task",cloudflare-workers,2026-04-05T10:14:33.482Z,false,https://ossapi.wort.uk/api/ai/tags/REDACTED,POST,/api/ai/tags/REDACTED,ok,ossshelf-api,fetch,stateless,974c432e-20fe-48b5-a269-8898110e02d6,9e77c9448a0b95ba,01KNEJ658AND9YAP2WVKZTZ60Z,9e77c9448a0b95ba,POST /api/ai/tags/REDACTED,ossshelf-api,error,"[2026-04-05T10:14:33.482Z] [ERROR] [AI] Vision model for tags call failed {""modelId"":""7f306bad-110a-4fef-a009-0e83059a125e""} Error: 5007: No such model 7f306bad-110a-4fef-a009-0e83059a125e or task","[2026-04-05T10:14:33.482Z] [ERROR] [AI] Vision model for tags call failed {""modelId"":""7f306bad-110a-4fef-a009-0e83059a125e""} Error: 5007: No such model 7f306bad-110a-4fef-a009-0e83059a125e or task",2f24288827c6b14fac807324df3a4ac2,cf-worker,c16b90fee1d666a8d6b65e4dc933a402,fetch,"[<DATETIME>] [ERROR] [AI] Vision model for tags call failed {""modelId"":""<UUID>""} Error: 5007: No such model <UUID> or task",undefined,undefined,undefined
error,"AiError: 5007: No such model 7f306bad-110a-4fef-a009-0e83059a125e or task
    at Ai._parseError (cloudflare-internal:ai-api:218:24)
    at async Ai.run (cloudflare-internal:ai-api:196:19)
    at async callVisionModel (index.js:19331:26)
    at async Promise.allSettled (index 0)
    at async generateImageTags (index.js:19511:40)
    at async index.js:30153:20
    at async dispatch (index.js:7755:17)
    at async handleJwtAuth (index.js:10203:5)
    at async authMiddleware (index.js:10165:12)
    at async dispatch (index.js:7755:17)",cloudflare-workers,2026-04-05T10:14:33.474Z,false,https://ossapi.wort.uk/api/ai/tags/REDACTED,POST,/api/ai/tags/REDACTED,ok,ossshelf-api,fetch,stateless,974c432e-20fe-48b5-a269-8898110e02d6,9e77c9448a0b95ba,01KNEJ6582T0WNAADZ6ZGA5NRN,9e77c9448a0b95ba,POST /api/ai/tags/REDACTED,ossshelf-api,error,"AiError: 5007: No such model 7f306bad-110a-4fef-a009-0e83059a125e or task
    at Ai._parseError (cloudflare-internal:ai-api:218:24)
    at async Ai.run (cloudflare-internal:ai-api:196:19)
    at async callVisionModel (index.js:19331:26)
    at async Promise.allSettled (index 0)
    at async generateImageTags (index.js:19511:40)
    at async index.js:30153:20
    at async dispatch (index.js:7755:17)
    at async handleJwtAuth (index.js:10203:5)
    at async authMiddleware (index.js:10165:12)
    at async dispatch (index.js:7755:17)","AiError: 5007: No such model 7f306bad-110a-4fef-a009-0e83059a125e or task
    at Ai._parseError (cloudflare-internal:ai-api:218:24)
    at async Ai.run (cloudflare-internal:ai-api:196:19)
    at async callVisionModel (index.js:19331:26)
    at async Promise.allSettled (index 0)
    at async generateImageTags (index.js:19511:40)
    at async index.js:30153:20
    at async dispatch (index.js:7755:17)
    at async handleJwtAuth (index.js:10203:5)
    at async authMiddleware (index.js:10165:12)
    at async dispatch (index.js:7755:17)",2f24288827c6b14fac807324df3a4ac2,cf-worker,e902e2de058111ec2ce889549a2fcfcf,fetch,"AiError: 5007: No such model <UUID> or task
    at Ai._parseError (cloudflare-internal:ai-api:218:24)
    at async <DOMAIN> (cloudflare-internal:ai-api:196:19)
    at async callVisionModel (<DOMAIN>:19331:26)
    at async <DOMAIN> (index 0)
    at async generateImageTags (<DOMAIN>:19511:40)
    at async <DOMAIN>:30153:20
    at async dispatch (<DOMAIN>:7755:17)
    at async handleJwtAuth (<DOMAIN>:10203:5)
    at async authMiddleware (<DOMAIN>:10165:12)
    at async dispatch (<DOMAIN>:7755:17)",undefined,undefined,undefined
error,"[2026-04-05T10:14:33.474Z] [ERROR] [AI] Vision model call failed {""modelId"":""7f306bad-110a-4fef-a009-0e83059a125e""} Error: 5007: No such model 7f306bad-110a-4fef-a009-0e83059a125e or task",cloudflare-workers,2026-04-05T10:14:33.474Z,false,https://ossapi.wort.uk/api/ai/tags/REDACTED,POST,/api/ai/tags/REDACTED,ok,ossshelf-api,fetch,stateless,974c432e-20fe-48b5-a269-8898110e02d6,9e77c9448a0b95ba,01KNEJ6582T0WNAADZ6ZGA5NRM,9e77c9448a0b95ba,POST /api/ai/tags/REDACTED,ossshelf-api,error,"[2026-04-05T10:14:33.474Z] [ERROR] [AI] Vision model call failed {""modelId"":""7f306bad-110a-4fef-a009-0e83059a125e""} Error: 5007: No such model 7f306bad-110a-4fef-a009-0e83059a125e or task","[2026-04-05T10:14:33.474Z] [ERROR] [AI] Vision model call failed {""modelId"":""7f306bad-110a-4fef-a009-0e83059a125e""} Error: 5007: No such model 7f306bad-110a-4fef-a009-0e83059a125e or task",2f24288827c6b14fac807324df3a4ac2,cf-worker,95c88bf5536560cd9ef313bfd20d5d2f,fetch,"[<DATETIME>] [ERROR] [AI] Vision model call failed {""modelId"":""<UUID>""} Error: 5007: No such model <UUID> or task",undefined,undefined,undefined
error,"Error: OpenAI API error: 400 - {""error"":{""code"":""1210"",""message"":""图片输入格式/解析错误""}}
    at OpenAiCompatibleAdapter.chatCompletion (index.js:17977:15)
    at async ModelGateway.chatCompletionInternal (index.js:18958:14)
    at async ModelGateway.callWithRetry (index.js:18930:16)
    at async callVisionModel (index.js:19316:26)
    at async Promise.allSettled (index 0)
    at async generateImageTags (index.js:19511:40)
    at async index.js:30153:20
    at async dispatch (index.js:7755:17)
    at async handleJwtAuth (index.js:10203:5)
    at async authMiddleware (index.js:10165:12)",cloudflare-workers,2026-04-05T10:09:20.563Z,false,https://ossapi.wort.uk/api/ai/tags/REDACTED,POST,/api/ai/tags/REDACTED,ok,ossshelf-api,fetch,stateless,974c432e-20fe-48b5-a269-8898110e02d6,9e77c18fca0d95ba,01KNEHWKNKRNTV4HP6E9R5HY4H,9e77c18fca0d95ba,POST /api/ai/tags/REDACTED,ossshelf-api,error,"Error: OpenAI API error: 400 - {""error"":{""code"":""1210"",""message"":""图片输入格式/解析错误""}}
    at OpenAiCompatibleAdapter.chatCompletion (index.js:17977:15)
    at async ModelGateway.chatCompletionInternal (index.js:18958:14)
    at async ModelGateway.callWithRetry (index.js:18930:16)
    at async callVisionModel (index.js:19316:26)
    at async Promise.allSettled (index 0)
    at async generateImageTags (index.js:19511:40)
    at async index.js:30153:20
    at async dispatch (index.js:7755:17)
    at async handleJwtAuth (index.js:10203:5)
    at async authMiddleware (index.js:10165:12)","Error: OpenAI API error: 400 - {""error"":{""code"":""1210"",""message"":""图片输入格式/解析错误""}}
    at OpenAiCompatibleAdapter.chatCompletion (index.js:17977:15)
    at async ModelGateway.chatCompletionInternal (index.js:18958:14)
    at async ModelGateway.callWithRetry (index.js:18930:16)
    at async callVisionModel (index.js:19316:26)
    at async Promise.allSettled (index 0)
    at async generateImageTags (index.js:19511:40)
    at async index.js:30153:20
    at async dispatch (index.js:7755:17)
    at async handleJwtAuth (index.js:10203:5)
    at async authMiddleware (index.js:10165:12)",2f24288827c6b14fac807324df3a4ac2,cf-worker,1d347f1b7b0288c028f62a267f370eec,fetch,"Error: OpenAI API error: 400 - {""error"":{""code"":""1210"",""message"":""图片输入格式/解析错误""}}
    at <DOMAIN> (<DOMAIN>:17977:15)
    at async <DOMAIN> (<DOMAIN>:18958:14)
    at async <DOMAIN> (<DOMAIN>:18930:16)
    at async <*> (<DOMAIN>:19316:26)
    at async <DOMAIN> (index <*>)
    at async generateImageTags (<DOMAIN>:19511:40)
    at async <DOMAIN>:30153:20
    at async dispatch (<DOMAIN>:7755:17)
    at async handleJwtAuth (<DOMAIN>:10203:5)
    at async authMiddleware (<DOMAIN>:10165:12)",undefined,undefined,undefined
error,"[2026-04-05T10:09:20.563Z] [ERROR] [AI] Vision model call failed {""modelId"":""4964f595-9539-496a-8720-f8454f7fc937""} Error: OpenAI API error: 400 - {""error"":{""code"":""1210"",""message"":""图片输入格式/解析错误""}}",cloudflare-workers,2026-04-05T10:09:20.563Z,false,https://ossapi.wort.uk/api/ai/tags/REDACTED,POST,/api/ai/tags/REDACTED,ok,ossshelf-api,fetch,stateless,974c432e-20fe-48b5-a269-8898110e02d6,9e77c18fca0d95ba,01KNEHWKNKRNTV4HP6E9R5HY4G,9e77c18fca0d95ba,POST /api/ai/tags/REDACTED,ossshelf-api,error,"[2026-04-05T10:09:20.563Z] [ERROR] [AI] Vision model call failed {""modelId"":""4964f595-9539-496a-8720-f8454f7fc937""} Error: OpenAI API error: 400 - {""error"":{""code"":""1210"",""message"":""图片输入格式/解析错误""}}","[2026-04-05T10:09:20.563Z] [ERROR] [AI] Vision model call failed {""modelId"":""4964f595-9539-496a-8720-f8454f7fc937""} Error: OpenAI API error: 400 - {""error"":{""code"":""1210"",""message"":""图片输入格式/解析错误""}}",2f24288827c6b14fac807324df3a4ac2,cf-worker,3b840108c77064adb7b7e0bda94dfdf9,fetch,"[<DATETIME>] [ERROR] [AI] Vision model call failed {""modelId"":""<UUID>""} Error: OpenAI API error: 400 - {""error"":{""code"":""1210"",""message"":""图片输入格式/解析错误""}}",undefined,undefined,undefined
error,"Error: OpenAI API error: 400 - {""error"":{""code"":""1210"",""message"":""图片输入格式/解析错误""}}
    at OpenAiCompatibleAdapter.chatCompletion (index.js:17977:15)
    at async ModelGateway.chatCompletionInternal (index.js:18958:14)
    at async ModelGateway.callWithRetry (index.js:18930:16)
    at async callVisionModel (index.js:19316:26)
    at async Promise.allSettled (index 0)
    at async generateImageTags (index.js:19511:40)
    at async index.js:30153:20
    at async dispatch (index.js:7755:17)
    at async handleJwtAuth (index.js:10203:5)
    at async authMiddleware (index.js:10165:12)",cloudflare-workers,2026-04-05T10:09:20.563Z,false,https://ossapi.wort.uk/api/ai/tags/REDACTED,POST,/api/ai/tags/REDACTED,ok,ossshelf-api,fetch,stateless,974c432e-20fe-48b5-a269-8898110e02d6,9e77c18fca0d95ba,01KNEHWKNKRNTV4HP6E9R5HY4F,9e77c18fca0d95ba,POST /api/ai/tags/REDACTED,ossshelf-api,error,"Error: OpenAI API error: 400 - {""error"":{""code"":""1210"",""message"":""图片输入格式/解析错误""}}
    at OpenAiCompatibleAdapter.chatCompletion (index.js:17977:15)
    at async ModelGateway.chatCompletionInternal (index.js:18958:14)
    at async ModelGateway.callWithRetry (index.js:18930:16)
    at async callVisionModel (index.js:19316:26)
    at async Promise.allSettled (index 0)
    at async generateImageTags (index.js:19511:40)
    at async index.js:30153:20
    at async dispatch (index.js:7755:17)
    at async handleJwtAuth (index.js:10203:5)
    at async authMiddleware (index.js:10165:12)","Error: OpenAI API error: 400 - {""error"":{""code"":""1210"",""message"":""图片输入格式/解析错误""}}
    at OpenAiCompatibleAdapter.chatCompletion (index.js:17977:15)
    at async ModelGateway.chatCompletionInternal (index.js:18958:14)
    at async ModelGateway.callWithRetry (index.js:18930:16)
    at async callVisionModel (index.js:19316:26)
    at async Promise.allSettled (index 0)
    at async generateImageTags (index.js:19511:40)
    at async index.js:30153:20
    at async dispatch (index.js:7755:17)
    at async handleJwtAuth (index.js:10203:5)
    at async authMiddleware (index.js:10165:12)",2f24288827c6b14fac807324df3a4ac2,cf-worker,1d347f1b7b0288c028f62a267f370eec,fetch,"Error: OpenAI API error: 400 - {""error"":{""code"":""1210"",""message"":""图片输入格式/解析错误""}}
    at <DOMAIN> (<DOMAIN>:17977:15)
    at async <DOMAIN> (<DOMAIN>:18958:14)
    at async <DOMAIN> (<DOMAIN>:18930:16)
    at async <*> (<DOMAIN>:19316:26)
    at async <DOMAIN> (index <*>)
    at async generateImageTags (<DOMAIN>:19511:40)
    at async <DOMAIN>:30153:20
    at async dispatch (<DOMAIN>:7755:17)
    at async handleJwtAuth (<DOMAIN>:10203:5)
    at async authMiddleware (<DOMAIN>:10165:12)",undefined,undefined,undefined
error,"[2026-04-05T10:09:20.563Z] [ERROR] [AI] OpenAI compatible chat completion failed Error: OpenAI API error: 400 - {""error"":{""code"":""1210"",""message"":""图片输入格式/解析错误""}}",cloudflare-workers,2026-04-05T10:09:20.563Z,false,https://ossapi.wort.uk/api/ai/tags/REDACTED,POST,/api/ai/tags/REDACTED,ok,ossshelf-api,fetch,stateless,974c432e-20fe-48b5-a269-8898110e02d6,9e77c18fca0d95ba,01KNEHWKNKRNTV4HP6E9R5HY4E,9e77c18fca0d95ba,POST /api/ai/tags/REDACTED,ossshelf-api,error,"[2026-04-05T10:09:20.563Z] [ERROR] [AI] OpenAI compatible chat completion failed Error: OpenAI API error: 400 - {""error"":{""code"":""1210"",""message"":""图片输入格式/解析错误""}}","[2026-04-05T10:09:20.563Z] [ERROR] [AI] OpenAI compatible chat completion failed Error: OpenAI API error: 400 - {""error"":{""code"":""1210"",""message"":""图片输入格式/解析错误""}}",2f24288827c6b14fac807324df3a4ac2,cf-worker,3c268b347a1ce8ba5ccf958fe3c43b4b,fetch,"[<DATETIME>] [ERROR] [AI] OpenAI compatible chat completion failed Error: OpenAI API error: 400 - {""error"":{""code"":""1210"",""message"":""图片输入格式/解析错误""}}",undefined,undefined,undefined
error,"Error: OpenAI API error: 400 - {""error"":{""code"":""1210"",""message"":""图片输入格式/解析错误""}}
    at OpenAiCompatibleAdapter.chatCompletion (index.js:17977:15)
    at async ModelGateway.chatCompletionInternal (index.js:18958:14)
    at async ModelGateway.callWithRetry (index.js:18930:16)
    at async callVisionModelForTags (index.js:19382:26)
    at async Promise.allSettled (index 1)
    at async generateImageTags (index.js:19511:40)
    at async index.js:30153:20
    at async dispatch (index.js:7755:17)
    at async handleJwtAuth (index.js:10203:5)
    at async authMiddleware (index.js:10165:12)",cloudflare-workers,2026-04-05T10:09:20.175Z,false,https://ossapi.wort.uk/api/ai/tags/REDACTED,POST,/api/ai/tags/REDACTED,ok,ossshelf-api,fetch,stateless,974c432e-20fe-48b5-a269-8898110e02d6,9e77c18fca0d95ba,01KNEHWK9FZVCH1C9R88NN4BN3,9e77c18fca0d95ba,POST /api/ai/tags/REDACTED,ossshelf-api,error,"Error: OpenAI API error: 400 - {""error"":{""code"":""1210"",""message"":""图片输入格式/解析错误""}}
    at OpenAiCompatibleAdapter.chatCompletion (index.js:17977:15)
    at async ModelGateway.chatCompletionInternal (index.js:18958:14)
    at async ModelGateway.callWithRetry (index.js:18930:16)
    at async callVisionModelForTags (index.js:19382:26)
    at async Promise.allSettled (index 1)
    at async generateImageTags (index.js:19511:40)
    at async index.js:30153:20
    at async dispatch (index.js:7755:17)
    at async handleJwtAuth (index.js:10203:5)
    at async authMiddleware (index.js:10165:12)","Error: OpenAI API error: 400 - {""error"":{""code"":""1210"",""message"":""图片输入格式/解析错误""}}
    at OpenAiCompatibleAdapter.chatCompletion (index.js:17977:15)
    at async ModelGateway.chatCompletionInternal (index.js:18958:14)
    at async ModelGateway.callWithRetry (index.js:18930:16)
    at async callVisionModelForTags (index.js:19382:26)
    at async Promise.allSettled (index 1)
    at async generateImageTags (index.js:19511:40)
    at async index.js:30153:20
    at async dispatch (index.js:7755:17)
    at async handleJwtAuth (index.js:10203:5)
    at async authMiddleware (index.js:10165:12)",2f24288827c6b14fac807324df3a4ac2,cf-worker,d7b829480a66259a7daf5fc890cc01a1,fetch,"Error: OpenAI API error: 400 - {""error"":{""code"":""1210"",""message"":""图片输入格式/解析错误""}}
    at <DOMAIN> (<DOMAIN>:17977:15)
    at async <DOMAIN> (<DOMAIN>:18958:14)
    at async <DOMAIN> (<DOMAIN>:18930:16)
    at async <*> (<DOMAIN>:19382:26)
    at async <DOMAIN> (index <*>)
    at async generateImageTags (<DOMAIN>:19511:40)
    at async <DOMAIN>:30153:20
    at async dispatch (<DOMAIN>:7755:17)
    at async handleJwtAuth (<DOMAIN>:10203:5)
    at async authMiddleware (<DOMAIN>:10165:12)",undefined,undefined,undefined
error,"[2026-04-05T10:09:20.175Z] [ERROR] [AI] Vision model for tags call failed {""modelId"":""4964f595-9539-496a-8720-f8454f7fc937""} Error: OpenAI API error: 400 - {""error"":{""code"":""1210"",""message"":""图片输入格式/解析错误""}}",cloudflare-workers,2026-04-05T10:09:20.175Z,false,https://ossapi.wort.uk/api/ai/tags/REDACTED,POST,/api/ai/tags/REDACTED,ok,ossshelf-api,fetch,stateless,974c432e-20fe-48b5-a269-8898110e02d6,9e77c18fca0d95ba,01KNEHWK9FZVCH1C9R88NN4BN2,9e77c18fca0d95ba,POST /api/ai/tags/REDACTED,ossshelf-api,error,"[2026-04-05T10:09:20.175Z] [ERROR] [AI] Vision model for tags call failed {""modelId"":""4964f595-9539-496a-8720-f8454f7fc937""} Error: OpenAI API error: 400 - {""error"":{""code"":""1210"",""message"":""图片输入格式/解析错误""}}","[2026-04-05T10:09:20.175Z] [ERROR] [AI] Vision model for tags call failed {""modelId"":""4964f595-9539-496a-8720-f8454f7fc937""} Error: OpenAI API error: 400 - {""error"":{""code"":""1210"",""message"":""图片输入格式/解析错误""}}",2f24288827c6b14fac807324df3a4ac2,cf-worker,b1ec9fb356c9833ec4f96519fa583552,fetch,"[<DATETIME>] [ERROR] [AI] Vision model for tags call failed {""modelId"":""<UUID>""} Error: OpenAI API error: 400 - {""error"":{""code"":""1210"",""message"":""图片输入格式/解析错误""}}",undefined,undefined,undefined
