source.level,source.message,dataset,timestamp,$workers.truncated,$workers.event.request.url,$workers.event.request.method,$workers.event.request.path,$workers.outcome,$workers.scriptName,$workers.eventType,$workers.executionModel,$workers.scriptVersion.id,$workers.requestId,$metadata.id,$metadata.requestId,$metadata.trigger,$metadata.service,$metadata.level,$metadata.error,$metadata.message,$metadata.account,$metadata.type,$metadata.fingerprint,$metadata.origin,$metadata.messageTemplate,$metadata.startTime,$metadata.endTime,$metadata.now
error,"Error: OpenAI API error: 400 - {""error"":{""code"":""1210"",""message"":""API 调用参数有误，请检查文档。""}}
    at OpenAiCompatibleAdapter.chatCompletion (index.js:17974:15)
    at async ModelGateway.chatCompletionInternal (index.js:18801:14)
    at async ModelGateway.callWithRetry (index.js:18779:16)
    at async AgentToolExecutor.analyzeImage (index.js:31227:28)
    at async AgentEngine.runNative (index.js:31921:20)
    at async Object.start (index.js:33348:26)",cloudflare-workers,2026-04-05T07:48:25.815Z,false,https://ossapi.wort.uk/api/ai-chat/chat,POST,/api/ai-chat/chat,ok,ossshelf-api,fetch,stateless,4dbe32d8-4bb3-47be-8db0-8600074fa2b7,9e76f2a87cecd4b2,01KNE9TVGVBYCBWME69AY3TVKR,9e76f2a87cecd4b2,POST /api/ai-chat/chat,ossshelf-api,error,"Error: OpenAI API error: 400 - {""error"":{""code"":""1210"",""message"":""API 调用参数有误，请检查文档。""}}
    at OpenAiCompatibleAdapter.chatCompletion (index.js:17974:15)
    at async ModelGateway.chatCompletionInternal (index.js:18801:14)
    at async ModelGateway.callWithRetry (index.js:18779:16)
    at async AgentToolExecutor.analyzeImage (index.js:31227:28)
    at async AgentEngine.runNative (index.js:31921:20)
    at async Object.start (index.js:33348:26)","Error: OpenAI API error: 400 - {""error"":{""code"":""1210"",""message"":""API 调用参数有误，请检查文档。""}}
    at OpenAiCompatibleAdapter.chatCompletion (index.js:17974:15)
    at async ModelGateway.chatCompletionInternal (index.js:18801:14)
    at async ModelGateway.callWithRetry (index.js:18779:16)
    at async AgentToolExecutor.analyzeImage (index.js:31227:28)
    at async AgentEngine.runNative (index.js:31921:20)
    at async Object.start (index.js:33348:26)",2f24288827c6b14fac807324df3a4ac2,cf-worker,4cad088be4bea5e3ebc0db785eb78eb9,fetch,"Error: OpenAI API error: 400 - {""error"":{""code"":""1210"",""message"":""API 调用参数有误，请检查文档。""}}
    at <DOMAIN> (<DOMAIN>:17974:15)
    at async <DOMAIN> (<DOMAIN>:18801:14)
    at async <DOMAIN> (<DOMAIN>:18779:16)
    at async <DOMAIN> (<DOMAIN>:31227:28)
    at async <DOMAIN> (<DOMAIN>:31921:20)
    at async <DOMAIN> (<DOMAIN>:33348:26)",undefined,undefined,undefined
error,"[2026-04-05T07:48:25.815Z] [ERROR] [AI] OpenAI compatible chat completion failed Error: OpenAI API error: 400 - {""error"":{""code"":""1210"",""message"":""API 调用参数有误，请检查文档。""}}",cloudflare-workers,2026-04-05T07:48:25.815Z,false,https://ossapi.wort.uk/api/ai-chat/chat,POST,/api/ai-chat/chat,ok,ossshelf-api,fetch,stateless,4dbe32d8-4bb3-47be-8db0-8600074fa2b7,9e76f2a87cecd4b2,01KNE9TVGVBYCBWME69AY3TVKQ,9e76f2a87cecd4b2,POST /api/ai-chat/chat,ossshelf-api,error,"[2026-04-05T07:48:25.815Z] [ERROR] [AI] OpenAI compatible chat completion failed Error: OpenAI API error: 400 - {""error"":{""code"":""1210"",""message"":""API 调用参数有误，请检查文档。""}}","[2026-04-05T07:48:25.815Z] [ERROR] [AI] OpenAI compatible chat completion failed Error: OpenAI API error: 400 - {""error"":{""code"":""1210"",""message"":""API 调用参数有误，请检查文档。""}}",2f24288827c6b14fac807324df3a4ac2,cf-worker,1592be490fede0e32fa9e49d40fe87f0,fetch,"[<DATETIME>] [ERROR] [<*>] <*> <*> <*> <*> <*> Error: OpenAI API error: 400 - {""error"":{""code"":""1210"",""message"":""API 调用参数有误，请检查文档。""}}",undefined,undefined,undefined
error,"Error: OpenAI API error: 400 - {""error"":{""code"":""1210"",""message"":""API 调用参数有误，请检查文档。""}}
    at OpenAiCompatibleAdapter.chatCompletion (index.js:17974:15)
    at async ModelGateway.chatCompletionInternal (index.js:18801:14)
    at async ModelGateway.callWithRetry (index.js:18779:16)
    at async AgentToolExecutor.analyzeImage (index.js:31227:28)
    at async AgentEngine.runNative (index.js:31921:20)
    at async Object.start (index.js:33348:26)",cloudflare-workers,2026-04-05T07:48:24.279Z,false,https://ossapi.wort.uk/api/ai-chat/chat,POST,/api/ai-chat/chat,ok,ossshelf-api,fetch,stateless,4dbe32d8-4bb3-47be-8db0-8600074fa2b7,9e76f2a87cecd4b2,01KNE9TVGVBYCBWME69AY3TVKN,9e76f2a87cecd4b2,POST /api/ai-chat/chat,ossshelf-api,error,"Error: OpenAI API error: 400 - {""error"":{""code"":""1210"",""message"":""API 调用参数有误，请检查文档。""}}
    at OpenAiCompatibleAdapter.chatCompletion (index.js:17974:15)
    at async ModelGateway.chatCompletionInternal (index.js:18801:14)
    at async ModelGateway.callWithRetry (index.js:18779:16)
    at async AgentToolExecutor.analyzeImage (index.js:31227:28)
    at async AgentEngine.runNative (index.js:31921:20)
    at async Object.start (index.js:33348:26)","Error: OpenAI API error: 400 - {""error"":{""code"":""1210"",""message"":""API 调用参数有误，请检查文档。""}}
    at OpenAiCompatibleAdapter.chatCompletion (index.js:17974:15)
    at async ModelGateway.chatCompletionInternal (index.js:18801:14)
    at async ModelGateway.callWithRetry (index.js:18779:16)
    at async AgentToolExecutor.analyzeImage (index.js:31227:28)
    at async AgentEngine.runNative (index.js:31921:20)
    at async Object.start (index.js:33348:26)",2f24288827c6b14fac807324df3a4ac2,cf-worker,4cad088be4bea5e3ebc0db785eb78eb9,fetch,"Error: OpenAI API error: 400 - {""error"":{""code"":""1210"",""message"":""API 调用参数有误，请检查文档。""}}
    at <DOMAIN> (<DOMAIN>:17974:15)
    at async <DOMAIN> (<DOMAIN>:18801:14)
    at async <DOMAIN> (<DOMAIN>:18779:16)
    at async <DOMAIN> (<DOMAIN>:31227:28)
    at async <DOMAIN> (<DOMAIN>:31921:20)
    at async <DOMAIN> (<DOMAIN>:33348:26)",undefined,undefined,undefined
error,"[2026-04-05T07:48:24.279Z] [ERROR] [AI] OpenAI compatible chat completion failed Error: OpenAI API error: 400 - {""error"":{""code"":""1210"",""message"":""API 调用参数有误，请检查文档。""}}",cloudflare-workers,2026-04-05T07:48:24.279Z,false,https://ossapi.wort.uk/api/ai-chat/chat,POST,/api/ai-chat/chat,ok,ossshelf-api,fetch,stateless,4dbe32d8-4bb3-47be-8db0-8600074fa2b7,9e76f2a87cecd4b2,01KNE9TVGVBYCBWME69AY3TVKM,9e76f2a87cecd4b2,POST /api/ai-chat/chat,ossshelf-api,error,"[2026-04-05T07:48:24.279Z] [ERROR] [AI] OpenAI compatible chat completion failed Error: OpenAI API error: 400 - {""error"":{""code"":""1210"",""message"":""API 调用参数有误，请检查文档。""}}","[2026-04-05T07:48:24.279Z] [ERROR] [AI] OpenAI compatible chat completion failed Error: OpenAI API error: 400 - {""error"":{""code"":""1210"",""message"":""API 调用参数有误，请检查文档。""}}",2f24288827c6b14fac807324df3a4ac2,cf-worker,cc62497f897b54888adc60d90726ab67,fetch,"[<DATETIME>] [ERROR] [<*>] <*> <*> <*> <*> <*> Error: OpenAI API error: 400 - {""error"":{""code"":""1210"",""message"":""API 调用参数有误，请检查文档。""}}",undefined,undefined,undefined
error,"Error: OpenAI API error: 400 - {""error"":{""code"":""1210"",""message"":""API 调用参数有误，请检查文档。""}}
    at OpenAiCompatibleAdapter.chatCompletion (index.js:17974:15)
    at async ModelGateway.chatCompletionInternal (index.js:18801:14)
    at async ModelGateway.callWithRetry (index.js:18779:16)
    at async AgentToolExecutor.analyzeImage (index.js:31227:28)
    at async AgentEngine.runNative (index.js:31921:20)
    at async Object.start (index.js:33348:26)",cloudflare-workers,2026-04-05T07:48:23.244Z,false,https://ossapi.wort.uk/api/ai-chat/chat,POST,/api/ai-chat/chat,ok,ossshelf-api,fetch,stateless,4dbe32d8-4bb3-47be-8db0-8600074fa2b7,9e76f2a87cecd4b2,01KNE9TVGVBYCBWME69AY3TVKJ,9e76f2a87cecd4b2,POST /api/ai-chat/chat,ossshelf-api,error,"Error: OpenAI API error: 400 - {""error"":{""code"":""1210"",""message"":""API 调用参数有误，请检查文档。""}}
    at OpenAiCompatibleAdapter.chatCompletion (index.js:17974:15)
    at async ModelGateway.chatCompletionInternal (index.js:18801:14)
    at async ModelGateway.callWithRetry (index.js:18779:16)
    at async AgentToolExecutor.analyzeImage (index.js:31227:28)
    at async AgentEngine.runNative (index.js:31921:20)
    at async Object.start (index.js:33348:26)","Error: OpenAI API error: 400 - {""error"":{""code"":""1210"",""message"":""API 调用参数有误，请检查文档。""}}
    at OpenAiCompatibleAdapter.chatCompletion (index.js:17974:15)
    at async ModelGateway.chatCompletionInternal (index.js:18801:14)
    at async ModelGateway.callWithRetry (index.js:18779:16)
    at async AgentToolExecutor.analyzeImage (index.js:31227:28)
    at async AgentEngine.runNative (index.js:31921:20)
    at async Object.start (index.js:33348:26)",2f24288827c6b14fac807324df3a4ac2,cf-worker,4cad088be4bea5e3ebc0db785eb78eb9,fetch,"Error: OpenAI API error: 400 - {""error"":{""code"":""1210"",""message"":""API 调用参数有误，请检查文档。""}}
    at <DOMAIN> (<DOMAIN>:17974:15)
    at async <DOMAIN> (<DOMAIN>:18801:14)
    at async <DOMAIN> (<DOMAIN>:18779:16)
    at async <DOMAIN> (<DOMAIN>:31227:28)
    at async <DOMAIN> (<DOMAIN>:31921:20)
    at async <DOMAIN> (<DOMAIN>:33348:26)",undefined,undefined,undefined
error,"[2026-04-05T07:48:23.244Z] [ERROR] [AI] OpenAI compatible chat completion failed Error: OpenAI API error: 400 - {""error"":{""code"":""1210"",""message"":""API 调用参数有误，请检查文档。""}}",cloudflare-workers,2026-04-05T07:48:23.244Z,false,https://ossapi.wort.uk/api/ai-chat/chat,POST,/api/ai-chat/chat,ok,ossshelf-api,fetch,stateless,4dbe32d8-4bb3-47be-8db0-8600074fa2b7,9e76f2a87cecd4b2,01KNE9TVGVBYCBWME69AY3TVKH,9e76f2a87cecd4b2,POST /api/ai-chat/chat,ossshelf-api,error,"[2026-04-05T07:48:23.244Z] [ERROR] [AI] OpenAI compatible chat completion failed Error: OpenAI API error: 400 - {""error"":{""code"":""1210"",""message"":""API 调用参数有误，请检查文档。""}}","[2026-04-05T07:48:23.244Z] [ERROR] [AI] OpenAI compatible chat completion failed Error: OpenAI API error: 400 - {""error"":{""code"":""1210"",""message"":""API 调用参数有误，请检查文档。""}}",2f24288827c6b14fac807324df3a4ac2,cf-worker,d905ee2b376ba8e3b49b601366995940,fetch,"[<DATETIME>] [ERROR] [<*>] <*> <*> <*> <*> <*> Error: OpenAI API error: 400 - {""error"":{""code"":""1210"",""message"":""API 调用参数有误，请检查文档。""}}",undefined,undefined,undefined
error,"Error: OpenAI API error: 400 - {""error"":{""code"":""1210"",""message"":""API 调用参数有误，请检查文档。""}}
    at OpenAiCompatibleAdapter.chatCompletion (index.js:17974:15)
    at async ModelGateway.chatCompletionInternal (index.js:18801:14)
    at async ModelGateway.callWithRetry (index.js:18779:16)
    at async AgentToolExecutor.analyzeImage (index.js:31227:28)
    at async AgentEngine.runNative (index.js:31921:20)
    at async Object.start (index.js:33348:26)",cloudflare-workers,2026-04-05T07:48:21.097Z,false,https://ossapi.wort.uk/api/ai-chat/chat,POST,/api/ai-chat/chat,ok,ossshelf-api,fetch,stateless,4dbe32d8-4bb3-47be-8db0-8600074fa2b7,9e76f2a87cecd4b2,01KNE9TVGVBYCBWME69AY3TVKF,9e76f2a87cecd4b2,POST /api/ai-chat/chat,ossshelf-api,error,"Error: OpenAI API error: 400 - {""error"":{""code"":""1210"",""message"":""API 调用参数有误，请检查文档。""}}
    at OpenAiCompatibleAdapter.chatCompletion (index.js:17974:15)
    at async ModelGateway.chatCompletionInternal (index.js:18801:14)
    at async ModelGateway.callWithRetry (index.js:18779:16)
    at async AgentToolExecutor.analyzeImage (index.js:31227:28)
    at async AgentEngine.runNative (index.js:31921:20)
    at async Object.start (index.js:33348:26)","Error: OpenAI API error: 400 - {""error"":{""code"":""1210"",""message"":""API 调用参数有误，请检查文档。""}}
    at OpenAiCompatibleAdapter.chatCompletion (index.js:17974:15)
    at async ModelGateway.chatCompletionInternal (index.js:18801:14)
    at async ModelGateway.callWithRetry (index.js:18779:16)
    at async AgentToolExecutor.analyzeImage (index.js:31227:28)
    at async AgentEngine.runNative (index.js:31921:20)
    at async Object.start (index.js:33348:26)",2f24288827c6b14fac807324df3a4ac2,cf-worker,4cad088be4bea5e3ebc0db785eb78eb9,fetch,"Error: OpenAI API error: 400 - {""error"":{""code"":""1210"",""message"":""API 调用参数有误，请检查文档。""}}
    at <DOMAIN> (<DOMAIN>:17974:15)
    at async <DOMAIN> (<DOMAIN>:18801:14)
    at async <DOMAIN> (<DOMAIN>:18779:16)
    at async <DOMAIN> (<DOMAIN>:31227:28)
    at async <DOMAIN> (<DOMAIN>:31921:20)
    at async <DOMAIN> (<DOMAIN>:33348:26)",undefined,undefined,undefined
error,"[2026-04-05T07:48:21.097Z] [ERROR] [AgentTool] Vision model failed {""fileId"":""453973e2-5467-421c-be61-531803e826e8""} Error: OpenAI API error: 400 - {""error"":{""code"":""1210"",""message"":""API 调用参数有误，请检查文档。""}}",cloudflare-workers,2026-04-05T07:48:21.097Z,false,https://ossapi.wort.uk/api/ai-chat/chat,POST,/api/ai-chat/chat,ok,ossshelf-api,fetch,stateless,4dbe32d8-4bb3-47be-8db0-8600074fa2b7,9e76f2a87cecd4b2,01KNE9TVGVBYCBWME69AY3TVKE,9e76f2a87cecd4b2,POST /api/ai-chat/chat,ossshelf-api,error,"[2026-04-05T07:48:21.097Z] [ERROR] [AgentTool] Vision model failed {""fileId"":""453973e2-5467-421c-be61-531803e826e8""} Error: OpenAI API error: 400 - {""error"":{""code"":""1210"",""message"":""API 调用参数有误，请检查文档。""}}","[2026-04-05T07:48:21.097Z] [ERROR] [AgentTool] Vision model failed {""fileId"":""453973e2-5467-421c-be61-531803e826e8""} Error: OpenAI API error: 400 - {""error"":{""code"":""1210"",""message"":""API 调用参数有误，请检查文档。""}}",2f24288827c6b14fac807324df3a4ac2,cf-worker,c91f3da934cdfffe20c53e1e5b077813,fetch,"[<DATETIME>] [ERROR] [<*>] <*> <*> <*> {""<*>"":""<UUID>""} Error: OpenAI API error: 400 - {""error"":{""code"":""1210"",""message"":""API 调用参数有误，请检查文档。""}}",undefined,undefined,undefined
error,"Error: OpenAI API error: 400 - {""error"":{""code"":""1210"",""message"":""API 调用参数有误，请检查文档。""}}
    at OpenAiCompatibleAdapter.chatCompletion (index.js:17974:15)
    at async ModelGateway.chatCompletionInternal (index.js:18801:14)
    at async ModelGateway.callWithRetry (index.js:18779:16)
    at async AgentToolExecutor.analyzeImage (index.js:31227:28)
    at async AgentEngine.runNative (index.js:31921:20)
    at async Object.start (index.js:33348:26)",cloudflare-workers,2026-04-05T07:48:21.097Z,false,https://ossapi.wort.uk/api/ai-chat/chat,POST,/api/ai-chat/chat,ok,ossshelf-api,fetch,stateless,4dbe32d8-4bb3-47be-8db0-8600074fa2b7,9e76f2a87cecd4b2,01KNE9TVGVBYCBWME69AY3TVKD,9e76f2a87cecd4b2,POST /api/ai-chat/chat,ossshelf-api,error,"Error: OpenAI API error: 400 - {""error"":{""code"":""1210"",""message"":""API 调用参数有误，请检查文档。""}}
    at OpenAiCompatibleAdapter.chatCompletion (index.js:17974:15)
    at async ModelGateway.chatCompletionInternal (index.js:18801:14)
    at async ModelGateway.callWithRetry (index.js:18779:16)
    at async AgentToolExecutor.analyzeImage (index.js:31227:28)
    at async AgentEngine.runNative (index.js:31921:20)
    at async Object.start (index.js:33348:26)","Error: OpenAI API error: 400 - {""error"":{""code"":""1210"",""message"":""API 调用参数有误，请检查文档。""}}
    at OpenAiCompatibleAdapter.chatCompletion (index.js:17974:15)
    at async ModelGateway.chatCompletionInternal (index.js:18801:14)
    at async ModelGateway.callWithRetry (index.js:18779:16)
    at async AgentToolExecutor.analyzeImage (index.js:31227:28)
    at async AgentEngine.runNative (index.js:31921:20)
    at async Object.start (index.js:33348:26)",2f24288827c6b14fac807324df3a4ac2,cf-worker,4cad088be4bea5e3ebc0db785eb78eb9,fetch,"Error: OpenAI API error: 400 - {""error"":{""code"":""1210"",""message"":""API 调用参数有误，请检查文档。""}}
    at <DOMAIN> (<DOMAIN>:17974:15)
    at async <DOMAIN> (<DOMAIN>:18801:14)
    at async <DOMAIN> (<DOMAIN>:18779:16)
    at async <DOMAIN> (<DOMAIN>:31227:28)
    at async <DOMAIN> (<DOMAIN>:31921:20)
    at async <DOMAIN> (<DOMAIN>:33348:26)",undefined,undefined,undefined
error,"[2026-04-05T07:48:21.097Z] [ERROR] [AI] OpenAI compatible chat completion failed Error: OpenAI API error: 400 - {""error"":{""code"":""1210"",""message"":""API 调用参数有误，请检查文档。""}}",cloudflare-workers,2026-04-05T07:48:21.097Z,false,https://ossapi.wort.uk/api/ai-chat/chat,POST,/api/ai-chat/chat,ok,ossshelf-api,fetch,stateless,4dbe32d8-4bb3-47be-8db0-8600074fa2b7,9e76f2a87cecd4b2,01KNE9TVGVBYCBWME69AY3TVKC,9e76f2a87cecd4b2,POST /api/ai-chat/chat,ossshelf-api,error,"[2026-04-05T07:48:21.097Z] [ERROR] [AI] OpenAI compatible chat completion failed Error: OpenAI API error: 400 - {""error"":{""code"":""1210"",""message"":""API 调用参数有误，请检查文档。""}}","[2026-04-05T07:48:21.097Z] [ERROR] [AI] OpenAI compatible chat completion failed Error: OpenAI API error: 400 - {""error"":{""code"":""1210"",""message"":""API 调用参数有误，请检查文档。""}}",2f24288827c6b14fac807324df3a4ac2,cf-worker,eb133365466727473a936a61002ec01f,fetch,"[<DATETIME>] [ERROR] [<*>] <*> <*> <*> <*> <*> Error: OpenAI API error: 400 - {""error"":{""code"":""1210"",""message"":""API 调用参数有误，请检查文档。""}}",undefined,undefined,undefined
error,"Error: OpenAI API error: 400 - {""error"":{""code"":""1210"",""message"":""API 调用参数有误，请检查文档。""}}
    at OpenAiCompatibleAdapter.chatCompletion (index.js:17974:15)
    at async ModelGateway.chatCompletionInternal (index.js:18801:14)
    at async ModelGateway.callWithRetry (index.js:18779:16)
    at async AgentToolExecutor.analyzeImage (index.js:31227:28)
    at async AgentEngine.runNative (index.js:31921:20)
    at async Object.start (index.js:33348:26)",cloudflare-workers,2026-04-05T07:48:19.562Z,false,https://ossapi.wort.uk/api/ai-chat/chat,POST,/api/ai-chat/chat,ok,ossshelf-api,fetch,stateless,4dbe32d8-4bb3-47be-8db0-8600074fa2b7,9e76f2a87cecd4b2,01KNE9TVGVBYCBWME69AY3TVKA,9e76f2a87cecd4b2,POST /api/ai-chat/chat,ossshelf-api,error,"Error: OpenAI API error: 400 - {""error"":{""code"":""1210"",""message"":""API 调用参数有误，请检查文档。""}}
    at OpenAiCompatibleAdapter.chatCompletion (index.js:17974:15)
    at async ModelGateway.chatCompletionInternal (index.js:18801:14)
    at async ModelGateway.callWithRetry (index.js:18779:16)
    at async AgentToolExecutor.analyzeImage (index.js:31227:28)
    at async AgentEngine.runNative (index.js:31921:20)
    at async Object.start (index.js:33348:26)","Error: OpenAI API error: 400 - {""error"":{""code"":""1210"",""message"":""API 调用参数有误，请检查文档。""}}
    at OpenAiCompatibleAdapter.chatCompletion (index.js:17974:15)
    at async ModelGateway.chatCompletionInternal (index.js:18801:14)
    at async ModelGateway.callWithRetry (index.js:18779:16)
    at async AgentToolExecutor.analyzeImage (index.js:31227:28)
    at async AgentEngine.runNative (index.js:31921:20)
    at async Object.start (index.js:33348:26)",2f24288827c6b14fac807324df3a4ac2,cf-worker,4cad088be4bea5e3ebc0db785eb78eb9,fetch,"Error: OpenAI API error: 400 - {""error"":{""code"":""1210"",""message"":""API 调用参数有误，请检查文档。""}}
    at <DOMAIN> (<DOMAIN>:17974:15)
    at async <DOMAIN> (<DOMAIN>:18801:14)
    at async <DOMAIN> (<DOMAIN>:18779:16)
    at async <DOMAIN> (<DOMAIN>:31227:28)
    at async <DOMAIN> (<DOMAIN>:31921:20)
    at async <DOMAIN> (<DOMAIN>:33348:26)",undefined,undefined,undefined
error,"[2026-04-05T07:48:19.562Z] [ERROR] [AI] OpenAI compatible chat completion failed Error: OpenAI API error: 400 - {""error"":{""code"":""1210"",""message"":""API 调用参数有误，请检查文档。""}}",cloudflare-workers,2026-04-05T07:48:19.562Z,false,https://ossapi.wort.uk/api/ai-chat/chat,POST,/api/ai-chat/chat,ok,ossshelf-api,fetch,stateless,4dbe32d8-4bb3-47be-8db0-8600074fa2b7,9e76f2a87cecd4b2,01KNE9TVGVBYCBWME69AY3TVK9,9e76f2a87cecd4b2,POST /api/ai-chat/chat,ossshelf-api,error,"[2026-04-05T07:48:19.562Z] [ERROR] [AI] OpenAI compatible chat completion failed Error: OpenAI API error: 400 - {""error"":{""code"":""1210"",""message"":""API 调用参数有误，请检查文档。""}}","[2026-04-05T07:48:19.562Z] [ERROR] [AI] OpenAI compatible chat completion failed Error: OpenAI API error: 400 - {""error"":{""code"":""1210"",""message"":""API 调用参数有误，请检查文档。""}}",2f24288827c6b14fac807324df3a4ac2,cf-worker,7c64ca7b878e2d5334d35f9992940666,fetch,"[<DATETIME>] [ERROR] [<*>] <*> <*> <*> <*> <*> Error: OpenAI API error: 400 - {""error"":{""code"":""1210"",""message"":""API 调用参数有误，请检查文档。""}}",undefined,undefined,undefined
error,"Error: OpenAI API error: 400 - {""error"":{""code"":""1210"",""message"":""API 调用参数有误，请检查文档。""}}
    at OpenAiCompatibleAdapter.chatCompletion (index.js:17974:15)
    at async ModelGateway.chatCompletionInternal (index.js:18801:14)
    at async ModelGateway.callWithRetry (index.js:18779:16)
    at async AgentToolExecutor.analyzeImage (index.js:31227:28)
    at async AgentEngine.runNative (index.js:31921:20)
    at async Object.start (index.js:33348:26)",cloudflare-workers,2026-04-05T07:48:18.529Z,false,https://ossapi.wort.uk/api/ai-chat/chat,POST,/api/ai-chat/chat,ok,ossshelf-api,fetch,stateless,4dbe32d8-4bb3-47be-8db0-8600074fa2b7,9e76f2a87cecd4b2,01KNE9TVGVBYCBWME69AY3TVK7,9e76f2a87cecd4b2,POST /api/ai-chat/chat,ossshelf-api,error,"Error: OpenAI API error: 400 - {""error"":{""code"":""1210"",""message"":""API 调用参数有误，请检查文档。""}}
    at OpenAiCompatibleAdapter.chatCompletion (index.js:17974:15)
    at async ModelGateway.chatCompletionInternal (index.js:18801:14)
    at async ModelGateway.callWithRetry (index.js:18779:16)
    at async AgentToolExecutor.analyzeImage (index.js:31227:28)
    at async AgentEngine.runNative (index.js:31921:20)
    at async Object.start (index.js:33348:26)","Error: OpenAI API error: 400 - {""error"":{""code"":""1210"",""message"":""API 调用参数有误，请检查文档。""}}
    at OpenAiCompatibleAdapter.chatCompletion (index.js:17974:15)
    at async ModelGateway.chatCompletionInternal (index.js:18801:14)
    at async ModelGateway.callWithRetry (index.js:18779:16)
    at async AgentToolExecutor.analyzeImage (index.js:31227:28)
    at async AgentEngine.runNative (index.js:31921:20)
    at async Object.start (index.js:33348:26)",2f24288827c6b14fac807324df3a4ac2,cf-worker,4cad088be4bea5e3ebc0db785eb78eb9,fetch,"Error: OpenAI API error: 400 - {""error"":{""code"":""1210"",""message"":""API 调用参数有误，请检查文档。""}}
    at <DOMAIN> (<DOMAIN>:17974:15)
    at async <DOMAIN> (<DOMAIN>:18801:14)
    at async <DOMAIN> (<DOMAIN>:18779:16)
    at async <DOMAIN> (<DOMAIN>:31227:28)
    at async <DOMAIN> (<DOMAIN>:31921:20)
    at async <DOMAIN> (<DOMAIN>:33348:26)",undefined,undefined,undefined
error,"[2026-04-05T07:48:18.529Z] [ERROR] [AI] OpenAI compatible chat completion failed Error: OpenAI API error: 400 - {""error"":{""code"":""1210"",""message"":""API 调用参数有误，请检查文档。""}}",cloudflare-workers,2026-04-05T07:48:18.529Z,false,https://ossapi.wort.uk/api/ai-chat/chat,POST,/api/ai-chat/chat,ok,ossshelf-api,fetch,stateless,4dbe32d8-4bb3-47be-8db0-8600074fa2b7,9e76f2a87cecd4b2,01KNE9TVGVBYCBWME69AY3TVK6,9e76f2a87cecd4b2,POST /api/ai-chat/chat,ossshelf-api,error,"[2026-04-05T07:48:18.529Z] [ERROR] [AI] OpenAI compatible chat completion failed Error: OpenAI API error: 400 - {""error"":{""code"":""1210"",""message"":""API 调用参数有误，请检查文档。""}}","[2026-04-05T07:48:18.529Z] [ERROR] [AI] OpenAI compatible chat completion failed Error: OpenAI API error: 400 - {""error"":{""code"":""1210"",""message"":""API 调用参数有误，请检查文档。""}}",2f24288827c6b14fac807324df3a4ac2,cf-worker,4bc4383f155e1eba04b18e53df9170ee,fetch,"[<DATETIME>] [ERROR] [<*>] <*> <*> <*> <*> <*> Error: OpenAI API error: 400 - {""error"":{""code"":""1210"",""message"":""API 调用参数有误，请检查文档。""}}",undefined,undefined,undefined
error,"Error: OpenAI API error: 400 - {""error"":{""code"":""1210"",""message"":""API 调用参数有误，请检查文档。""}}
    at OpenAiCompatibleAdapter.chatCompletion (index.js:17974:15)
    at async ModelGateway.chatCompletionInternal (index.js:18801:14)
    at async ModelGateway.callWithRetry (index.js:18779:16)
    at async AgentToolExecutor.analyzeImage (index.js:31227:28)
    at async AgentEngine.runNative (index.js:31921:20)
    at async Object.start (index.js:33348:26)",cloudflare-workers,2026-04-05T07:48:13.134Z,false,https://ossapi.wort.uk/api/ai-chat/chat,POST,/api/ai-chat/chat,ok,ossshelf-api,fetch,stateless,4dbe32d8-4bb3-47be-8db0-8600074fa2b7,9e76f2a87cecd4b2,01KNE9TVGVBYCBWME69AY3TVK3,9e76f2a87cecd4b2,POST /api/ai-chat/chat,ossshelf-api,error,"Error: OpenAI API error: 400 - {""error"":{""code"":""1210"",""message"":""API 调用参数有误，请检查文档。""}}
    at OpenAiCompatibleAdapter.chatCompletion (index.js:17974:15)
    at async ModelGateway.chatCompletionInternal (index.js:18801:14)
    at async ModelGateway.callWithRetry (index.js:18779:16)
    at async AgentToolExecutor.analyzeImage (index.js:31227:28)
    at async AgentEngine.runNative (index.js:31921:20)
    at async Object.start (index.js:33348:26)","Error: OpenAI API error: 400 - {""error"":{""code"":""1210"",""message"":""API 调用参数有误，请检查文档。""}}
    at OpenAiCompatibleAdapter.chatCompletion (index.js:17974:15)
    at async ModelGateway.chatCompletionInternal (index.js:18801:14)
    at async ModelGateway.callWithRetry (index.js:18779:16)
    at async AgentToolExecutor.analyzeImage (index.js:31227:28)
    at async AgentEngine.runNative (index.js:31921:20)
    at async Object.start (index.js:33348:26)",2f24288827c6b14fac807324df3a4ac2,cf-worker,4cad088be4bea5e3ebc0db785eb78eb9,fetch,"Error: OpenAI API error: 400 - {""error"":{""code"":""1210"",""message"":""API 调用参数有误，请检查文档。""}}
    at <DOMAIN> (<DOMAIN>:17974:15)
    at async <DOMAIN> (<DOMAIN>:18801:14)
    at async <DOMAIN> (<DOMAIN>:18779:16)
    at async <DOMAIN> (<DOMAIN>:31227:28)
    at async <DOMAIN> (<DOMAIN>:31921:20)
    at async <DOMAIN> (<DOMAIN>:33348:26)",undefined,undefined,undefined
